"Signatura";"Cod. Estado";"Estado";"Cod. Categoria";"Categoria";"Nombre";"Cod. Provincia";"Provincia";"Cod. Municipio";"Municipio";"Comarca";"CP";"Direccion";"Cod. Tipo Via";"Tipo Via";"Via";"Numero";"Email";"Web";"Cod. Grupo";"Grupo";"Cod. Modalidad";"Modalidad";"Habitaciones";"Plazas";"Cod. Cadena";"Cadena";"Fecha Alta";"Fecha Baja";"Periodo";"Dias periodo";
"CV H00565CS";"A";"ALTA";"4";"4 ESTRELLAS";"HOTEL Y SPA CASTILLO DE PE?ISCOLA";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 5";"AV";"AVENIDA";"PAPA LUNA";"5";"reservas@hotelesmediterraneo.com";"www.hotelcastillodepeniscola.com";"H";"HOTEL";"H";"HOTEL";"85";"168";"HUS";"GRUPO HUSA";"15/09/1993"; ;"01/03 - 31/10";"De Lunes a Domingo"
"CV H00559CS";"A";"ALTA";"3";"3 ESTRELLAS";"JAIME I";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PIGMALION, 3";"AV";"AVENIDA";"PIGMALION";"3";"informacion@hoteljaimeipeniscola.com";"http://www.hoteljaimeipeniscola.com/";"H";"HOTEL";"H";"HOTEL";"47";"91";"NCD";"NO PERTENECE A NINGUNA CADENA";"07/07/1992"; ;"01/03 - 30/10";"De Lunes a Domingo"
"CV H00549CS";"B";"BAJA";"3";"3 ESTRELLAS";"JARDINES DEL PLAZA";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 158";"AV";"AVENIDA";"PAPA LUNA";"158";"reservaszt@zthotels.com";"http://www.zthotels.com";"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"67";"268";"ZTH";"ZT HOTELS";"23/01/1992";"18/03/2020";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00746CS";"A";"ALTA";"2";"2 ESTRELLAS";"JOANNA HOTEL & WELLNESS";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"CALLE PRINCIPE, 4";"C";"CALLE";"PRINCIPE";"4";"belmiaz@hotmail.com";"http://www.lovepeniscola.com/";"H";"HOTEL";"H";"HOTEL";"9";"18";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/07/2021"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00717CS";"A";"ALTA"; ; ;"JUST STYLE EL MA?ICO";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 15";"AV";"AVENIDA";"PAPA LUNA";"15";"mariquigema@hotmail.com"; ;"P";"PENSI?N"; ; ;"6";"18";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/03/2016"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00726CS";"A";"ALTA";"2";"2 ESTRELLAS";"JUST STYLE EL MA?ICO II";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"CALLE MARJALS (EDIFICIO ROMANA II, PISO 1), 6";"C";"CALLE";"MARJALS (EDIFICIO ROMANA II, PISO 1)";"6";"mariquigema@hotmail, com"; ;"H";"HOTEL";"H";"HOTEL";"6";"13";"NCD";"NO PERTENECE A NINGUNA CADENA";"06/09/2017"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00543CS";"A";"ALTA";"2";"2 ESTRELLAS";"LA CABA?A";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVINGUDA DE LA MAR, 29"; ; ;"AVINGUDA DE LA MAR";"29";"lacabana@hotel-lacabana.com";"http://www.hotel-lacabana.com";"H";"HOTEL";"H";"HOTEL";"40";"80";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/10/1990"; ;"01/03 - 09/12";"De Lunes a Domingo"
"CV H00701CS";"A";"ALTA";"1";"1 ESTRELLA";"LA GARITA";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"CALLE SANTOS MARTIRES, 1 - 3";"C";"CALLE";"SANTOS MARTIRES";"1 - 3"; ;"http://www.elpenyon.es";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"24/04/2012"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00732CS";"A";"ALTA"; ; ;"LA SEPIA BOBA";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"CALLE LA PAZ, 2";"C";"CALLE";"LA PAZ";"2";"rafaelpoloherrera@yahoo.es"; ;"P";"PENSI?N"; ; ;"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/01/2019"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00687CS";"A";"ALTA";"0";"PENSI?N";"LUZ DE AZAHAR";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"CAMINO DE SANTA MAGDALENA, 24";"CM";"CAMINO";"DE SANTA MAGDALENA";"24";"info@luzdeazahar.com"; ;"P";"PENSI?N";"P";"PENSI?N";"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"09/06/2010"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00034CS";"A";"ALTA";"1";"1 ESTRELLA";"MARE NOSTRUM";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"CALLE MOLINO, 4";"C";"CALLE";"MOLINO";"4";"hmn@hotmail.es";"http://www.hotelmarenostrum.net";"H";"HOTEL";"H";"HOTEL";"24";"48";"NCD";"NO PERTENECE A NINGUNA CADENA";"18/05/1962"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00457CS";"A";"ALTA";"4";"4 ESTRELLAS";"MARIA CRISTINA";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 8";"AV";"AVENIDA";"PAPA LUNA";"8"; ; ;"H";"HOTEL";"H";"HOTEL";"51";"106";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/07/1976"; ;"19/03 - 30/10";"De Lunes a Domingo"
"CV H00479CS";"A";"ALTA";"2";"2 ESTRELLAS";"MARINA";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA DE ESPA?A, 42";"AV";"AVENIDA";"DE ESPA?A";"42";"info@hmarina.es";"http://www.hmarina.es/";"H";"HOTEL";"H";"HOTEL";"28";"56";"NCD";"NO PERTENECE A NINGUNA CADENA";"24/10/1977"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00176CS";"A";"ALTA";"1";"1 ESTRELLA";"MUVA BEACH";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"CALLE PORTETA, 5";"C";"CALLE";"PORTETA";"5";"info@muvabeach.com";"http://www.muvabeach.com";"H";"HOTEL";"H";"HOTEL";"10";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"17/10/1963"; ;"01/03 - 30/09";"De Lunes a Domingo"
"CV H00451CS";"A";"ALTA";"4";"4 ESTRELLAS";"PAPA LUNA";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 6";"AV";"AVENIDA";"PAPA LUNA";"6";"papaluna@servigroup.es // servigroup@servigroup.es";"http://www.servigroup.com/";"H";"HOTEL";"H";"HOTEL";"551";"1102";"SER";"HOTELES SERVIGROUP";"16/05/1976"; ;"15/03 - 31/10";"De Lunes a Domingo"
"CV H00633CS";"A";"ALTA";"4";"4 ESTRELLAS";"PE?ISCOLA PLAZA SUITES";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA  LUNA, 156";"AV";"AVENIDA";"PAPA  LUNA";"156";"reservaszt@zthotels.com";"https://peniscola.zthotels.com";"H";"HOTEL";"H";"HOTEL";"615";"1240";"ZTH";"ZT HOTELS";"08/08/2002"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00539CS";"A";"ALTA";"4";"4 ESTRELLAS";"PE?ISCOLA-PALACE";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 34";"AV";"AVENIDA";"PAPA LUNA";"34";"reservas@peniscolapalace.com";"http://www.peniscolapalace.com";"H";"HOTEL";"H";"HOTEL";"238";"482";"NCD";"NO PERTENECE A NINGUNA CADENA";"31/07/1989"; ;"15/03 - 01/11";"De Lunes a Domingo"
"CV H00571CS";"A";"ALTA";"4";"4 ESTRELLAS";"PRADO";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 3";"AV";"AVENIDA";"PAPA LUNA";"3";"hotelesprado@hotelesprado.com";"http://www.hotelesprado.com/";"H";"HOTEL";"H";"HOTEL";"205";"396";"NCD";"NO PERTENECE A NINGUNA CADENA";"11/03/1994"; ;"15/03 - 18/11";"De Lunes a Domingo"
"CV H00677CS";"A";"ALTA";"3";"3 ESTRELLAS";"PUERTO MAR";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"CALLE IRLANDA, 2-4";"C";"CALLE";"IRLANDA";"2-4";"info@puertomar.es";"http://www.puertomar.es";"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"68";"136";"NCD";"NO PERTENECE A NINGUNA CADENA";"29/04/2009"; ;"23/03 - 13/10";"De Lunes a Domingo"
"CV H00675CS";"A";"ALTA";"4";"4 ESTRELLAS";"R.H DON CARLOS & SPA";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"CALLE MAESTRO BAYARRI, 10";"C";"CALLE";"MAESTRO BAYARRI";"10";"doncarlos@hotelesrh.com";"https://www.hotelesrh.com";"H";"HOTEL";"H";"HOTEL";"91";"188";"ZTH";"ZT HOTELS";"13/10/2008"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00727CS";"A";"ALTA";"1";"1 ESTRELLA";"RESPIRAR";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"CALLE PRINCIPE, 7";"C";"CALLE";"PRINCIPE";"7";"info@muvabeach.com"; ;"H";"HOTEL";"H";"HOTEL";"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/07/2018"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00685CS";"A";"ALTA";"4";"4 ESTRELLAS";"RH BOUTIQUE PORTOCRISTO";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 2";"AV";"AVENIDA";"PAPA LUNA";"2";"portocristo@hotelesrh.com";"http://www.hotelrhportocristo.com";"H";"HOTEL";"H";"HOTEL";"48";"92";"NCD";"NO PERTENECE A NINGUNA CADENA";"31/03/2010"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00552CS";"A";"ALTA";"4";"4 ESTRELLAS";"RH CASABLANCA SUITES";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 113";"AV";"AVENIDA";"PAPA LUNA";"113";"casablanca@hotelesrh.com";"http://www.hoterhcasablanca.com";"H";"HOTEL";"H";"HOTEL";"140";"282";"HRH";"HOTELES RH";"01/06/1992"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00450CS";"A";"ALTA";"2";"2 ESTRELLAS";"RIO MAR";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA DEL MAR, 36";"AV";"AVENIDA";"DEL MAR";"36";"info@hotel-riomar.com";"http://www.hotel-riomar.com";"H";"HOTEL";"H";"HOTEL";"13";"26";"NCD";"NO PERTENECE A NINGUNA CADENA";"23/04/1976"; ;"01/04 - 31/10";"De Lunes a Domingo"
"CV H00649CS";"A";"ALTA";"2";"2 ESTRELLAS";"SUNDAY'S BEACH HOTEL";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA PAPA LUNA, 64";"AV";"AVENIDA";"PAPA LUNA";"64"; ; ;"H";"HOTEL";"H";"HOTEL";"50";"96";"NCD";"NO PERTENECE A NINGUNA CADENA";"13/09/2004"; ;"01/03 - 15/10";"De Lunes a Domingo"
"CV H00468CS";"A";"ALTA";"1";"1 ESTRELLA";"SUSY";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA ESTACI?N, 18";"AV";"AVENIDA";"ESTACI?N";"18"; ; ;"HS";"HOSTAL";"HS";"HOSTAL";"18";"36";"NCD";"NO PERTENECE A NINGUNA CADENA";"20/10/1976"; ; ; 
"CV H00216CS";"B";"BAJA";"0";"PENSI?N";"TORICO, EL";"12";"CASTELL?";"089";"PE??SCOLA/PEN?SCOLA";"EL BAIX MAESTRAT";"12598";"AVENIDA DE ESPA?A, 18";"AV";"AVENIDA";"DE ESPA?A";"18"; ; ;"P";"PENSI?N";"P";"PENSI?N";"12";"23";"NCD";"NO PERTENECE A NINGUNA CADENA";"29/08/1965";"10/04/2019";"19/06 - 19/09";"De Lunes a Domingo"
"CV H00696CS";"A";"ALTA";"1";"1 ESTRELLA";"HOSTAL PORTELL";"12";"CASTELL?";"091";"PORTELL DE MORELLA";"ELS PORTS";"12318";"CALLE CAMINO MASET, 1";"C";"CALLE";"CAMINO MASET";"1"; ; ;"HS";"HOSTAL";"HS";"HOSTAL";"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"23/06/2011"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00690CS";"B";"BAJA";"0";"PENSI?N";"ALT MILLARS";"12";"CASTELL?";"092";"PUEBLA DE ARENOSO";"EL ALTO MIJARES";"12428";"AVENIDA SAN MIGUEL, 3";"AV";"AVENIDA";"SAN MIGUEL";"3"; ; ;"P";"PENSI?N";"P";"PENSI?N";"10";"19";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/09/2010";"12/11/2020";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00419CS";"B";"BAJA";"0";"PENSI?N";"ALTO MIJARES";"12";"CASTELL?";"092";"PUEBLA DE ARENOSO";"EL ALTO MIJARES";"12428";"AVENIDA SAN MIGUEL, 3";"AV";"AVENIDA";"SAN MIGUEL";"3"; ; ;"P";"PENSI?N";"P";"PENSI?N";"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"15/06/1974";"31/10/2003";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00624CS";"A";"ALTA";"3";"3 ESTRELLAS";"L'ABADIA";"12";"CASTELL?";"092";"PUEBLA DE ARENOSO";"EL ALTO MIJARES";"12428";"PLAZA LA IGLESIA, 4";"PL";"PLAZA";"LA IGLESIA";"4";"triforcu@gmail.com"; ;"H";"HOTEL";"H";"HOTEL";"20";"38";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/09/2001"; ;"01/01 - 30/06 y 01/07 - 30/09";"S?lo Festivos y Fines de Semana (01/01 - 30/06) y De Lunes a Domingo (01/07 - 30/09)"
"CV H00508CS";"B";"BAJA";"0";"PENSI?N";"EUROPA";"12";"CASTELL?";"093";"LA POBLA DE BENIFASS?";"EL BAIX MAESTRAT";"12599";"COLONIA EUROPA FREDES, 002"; ; ;"COLONIA EUROPA FREDES";"002"; ; ;"P";"PENSI?N";"P";"PENSI?N";"8";"13";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/09/1986";"10/11/1994";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00628CS";"A";"ALTA";"2";"2 ESTRELLAS";"HOSTATGERIA SANT JAUME";"12";"CASTELL?";"093";"LA POBLA DE BENIFASS?";"EL BAIX MAESTRAT";"12599";"PLAZA MAYOR (CORATXA), 6";"PL";"PLAZA";"MAYOR (CORATXA)";"6";"hotelruralcoratxa@hotmail.com";"http://www.lahostatgeria.com";"HS";"HOSTAL";"HS";"HOSTAL";"8";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"12/03/2002"; ;"SIEMPRE ABIERTO";"S?lo Festivos y Fines de Semana"
"CV H00617CS";"A";"ALTA";"1";"1 ESTRELLA";"MES?N MOL? L'ABAD II";"12";"CASTELL?";"093";"LA POBLA DE BENIFASS?";"EL BAIX MAESTRAT";"12599";"CARRETERA POBLA DE BENIFASS?, KM. 5";"CR";"CARRETERA";"POBLA DE BENIFASS?";"KM. 5";"angel@moliabad.com";"http://www.moliabad.com";"H";"HOTEL";"H";"HOTEL";"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"09/02/2001"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00567CS";"A";"ALTA";"1";"1 ESTRELLA";"MOLI L'ABAD";"12";"CASTELL?";"093";"LA POBLA DE BENIFASS?";"EL BAIX MAESTRAT";"12599";"CARRETERA LA S?NIA A POBLA DE BENIFASSA KM, 5";"CR";"CARRETERA";"LA S?NIA A POBLA DE BENIFASSA KM, 5"; ;"angel@moliabad.com";"http://www.moliabad.com";"H";"HOTEL";"H";"HOTEL";"7";"18";"NCD";"NO PERTENECE A NINGUNA CADENA";"06/09/1993"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00425CS";"B";"BAJA";"0";"PENSI?N";"MORENA,LA";"12";"CASTELL?";"093";"LA POBLA DE BENIFASS?";"EL BAIX MAESTRAT";"12599";"CALLE MAYOR, 000";"C";"CALLE";"MAYOR";"000"; ; ;"P";"PENSI?N";"P";"PENSI?N";"2";"4";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/07/1974";"09/07/1993";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00564CS";"A";"ALTA";"1";"1 ESTRELLA";"TINEN?A DE BENIFASSA";"12";"CASTELL?";"093";"LA POBLA DE BENIFASS?";"EL BAIX MAESTRAT";"12599";"CALLE MAYOR, 46";"C";"CALLE";"MAYOR";"46";"latinensahotel@gmail.com";"https://www.latinensahotel.com";"H";"HOTEL";"H";"HOTEL";"10";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"25/02/1993"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00657CS";"A";"ALTA";"1";"1 ESTRELLA";"HOSTAL LA FONT SECA";"12";"CASTELL?";"094";"LA POBLA TORNESA";"LA PLANA ALTA";"12191";"CALLE VILLAFAMES, S/N";"C";"CALLE";"VILLAFAMES";"S/N";"lafonseca@hotmail.com"; ;"HS";"HOSTAL";"HS";"HOSTAL";"10";"13";"NCD";"NO PERTENECE A NINGUNA CADENA";"31/01/2006"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00477CS";"B";"BAJA";"1";"1 ESTRELLA";"SAN MARCOS";"12";"CASTELL?";"096";"ROSSELL";"EL BAIX MAESTRAT";"12511";"CALLE DOCTOR JUAN SAIZ";"C";"CALLE";"DOCTOR JUAN SAIZ"; ; ; ;"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"6";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"29/12/1978";"04/06/1998";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00178CS";"B";"BAJA";"0";"PENSI?N";"MEXICO";"12";"CASTELL?";"098";"LA SALZADELLA";"EL BAIX MAESTRAT";"12186";"CALLE SOL, 000";"C";"CALLE";"SOL";"000"; ; ;"P";"PENSI?N";"P";"PENSI?N";"4";"8";"NCD";"NO PERTENECE A NINGUNA CADENA";"05/06/1961";"13/07/1995";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00503CS";"B";"BAJA";"1";"1 ESTRELLA";"ROSER";"12";"CASTELL?";"098";"LA SALZADELLA";"EL BAIX MAESTRAT";"12186";"CALLE SOL Y SANTA MAGDALENA";"C";"CALLE";"SOL Y SANTA MAGDALENA"; ; ; ;"HS";"HOSTAL";"HS";"HOSTAL";"5";"9";"NCD";"NO PERTENECE A NINGUNA CADENA";"16/11/1981";"13/07/1995";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00692CS";"B";"BAJA";"4";"4 ESTRELLAS";"HOTEL CONDADO DEL GOLF";"12";"CASTELL?";"099";"SANT JORDI/SAN JORGE";"EL BAIX MAESTRAT";"12320";"URBANIZACI?N PANORAMICA, PZA. ESPA?A, 1";"UR";"URBANIZACI?N";"PANORAMICA, PZA. ESPA?A";"1";"hotel@elcondadodelgolf.com";"http://www.elcondadodelgolf.com";"H";"HOTEL";"H";"HOTEL";"15";"32";"NCD";"NO PERTENECE A NINGUNA CADENA";"05/04/2011";"28/03/2013";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00703CS";"B";"BAJA";"1";"1 ESTRELLA";"HOSTAL DEL CABRIT";"12";"CASTELL?";"100";"SANT MATEU";"EL BAIX MAESTRAT";"12170";"PLAZA MARE DE DEU DE LA FONT, 19";"PL";"PLAZA";"MARE DE DEU DE LA FONT";"19";"info@hostaldecabrit.com";"http://hostaldecabrit.com";"HS";"HOSTAL";"HS";"HOSTAL";"7";"12";"NCD";"NO PERTENECE A NINGUNA CADENA";"15/05/2012";"18/12/2012";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00523CS";"B";"BAJA";"0";"PENSI?N";"LA PERDI";"12";"CASTELL?";"100";"SANT MATEU";"EL BAIX MAESTRAT";"12170";"CALLE HISTORIDOR BETI";"C";"CALLE";"HISTORIDOR BETI"; ; ; ;"P";"PENSI?N";"P";"PENSI?N";"3";"5";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/05/1987";"28/04/1997";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00568CS";"A";"ALTA";"1";"1 ESTRELLA";"LA PERDI";"12";"CASTELL?";"100";"SANT MATEU";"EL BAIX MAESTRAT";"12170";"CALLE HISTORIADOR BETI, 9";"C";"CALLE";"HISTORIADOR BETI";"9"; ; ;"H";"HOTEL";"H";"HOTEL";"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"09/07/1993"; ;"01/01 - 01/11 y 01/12 - 31/12";"De Lunes a Domingo"
"CV H00519CS";"A";"ALTA";"0";"PENSI?N";"MESON KUBANO";"12";"CASTELL?";"100";"SANT MATEU";"EL BAIX MAESTRAT";"12170";"CALLE HISTORIADOR BETI, 26";"C";"CALLE";"HISTORIADOR BETI";"26";"juanda111@icloud.com"; ;"P";"PENSI?N";"P";"PENSI?N";"10";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"15/09/1986"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00524CS";"B";"BAJA";"0";"PENSI?N";"MODERNO";"12";"CASTELL?";"100";"SANT MATEU";"EL BAIX MAESTRAT";"12170";"CALLE MORELLA, 1";"C";"CALLE";"MORELLA";"1"; ; ;"P";"PENSI?N";"P";"PENSI?N";"4";"6";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/05/1987";"30/05/2001";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00596CS";"A";"ALTA";"2";"2 ESTRELLAS";"MONTESA";"12";"CASTELL?";"100";"SANT MATEU";"EL BAIX MAESTRAT";"12170";"AVENIDA CONSTITUCION, 21";"AV";"AVENIDA";"CONSTITUCION";"21"; ; ;"H";"HOTEL";"H";"HOTEL";"24";"46";"NCD";"NO PERTENECE A NINGUNA CADENA";"24/02/1998"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00513CS";"B";"BAJA";"0";"PENSI?N";"ALASKA";"12";"CASTELL?";"101";"SAN RAFAEL DEL R?O";"EL BAIX MAESTRAT";"12510";"CALLE DR. SALVADOR PONS, 12";"C";"CALLE";"DR. SALVADOR PONS";"12"; ; ;"P";"PENSI?N";"P";"PENSI?N";"4";"6";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/03/1984";"06/07/1998";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00586CS";"B";"BAJA";"1";"1 ESTRELLA";"CASA VICENTE";"12";"CASTELL?";"102";"SANTA MAGDALENA DE PULPIS";"EL BAIX MAESTRAT";"12597";"CARRETERA N-340, KM. 1033";"CR";"CARRETERA";"N-340, KM. 1033"; ;"casvi05@yahoo.es"; ;"HS";"HOSTAL";"HS";"HOSTAL";"13";"26";"NCD";"NO PERTENECE A NINGUNA CADENA";"05/02/1996";"07/06/2023";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00575CS";"B";"BAJA";"0";"PENSI?N";"ZARAGOZA";"12";"CASTELL?";"102";"SANTA MAGDALENA DE PULPIS";"EL BAIX MAESTRAT";"12597";"CARRETERA N-340, KM. 1032";"CR";"CARRETERA";"N-340, KM. 1032"; ; ; ;"P";"PENSI?N";"P";"PENSI?N";"12";"17";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/09/1994";"24/02/2010";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00711CS";"B";"BAJA";"2";"2 ESTRELLAS";"ABADIA DEL MAESTRAT";"12";"CASTELL?";"103";"LA SERRATELLA";"LA PLANA ALTA";"12184";"CALLE SAN MIGUEL, 2";"C";"CALLE";"SAN MIGUEL";"2";"reservas@abadiadelmaestrat.com";"http://www.abadiadelmaestrat.com";"H";"HOTEL";"H";"HOTEL";"6";"12";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/04/2014";"20/09/2021";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00748CS";"A";"ALTA";"3";"3 ESTRELLAS";"ABADIA DEL MAESTRAT";"12";"CASTELL?";"103";"LA SERRATELLA";"LA PLANA ALTA";"12184";"PLAZA DE SANT MIQUEL, 2";"PL";"PLAZA";"DE SANT MIQUEL";"2";"abadiadelmaestrathotel@gmail.com";"http://www.abadiadelmaestrat.com";"H";"HOTEL";"H";"HOTEL";"12";"24";"NCD";"NO PERTENECE A NINGUNA CADENA";"27/06/2022"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00145CS";"B";"BAJA";"0";"PENSI?N";"APARICIO";"12";"CASTELL?";"104";"SEGORBE";"EL ALTO PALANCIA";"12400";"CALLE COLON, 75";"C";"CALLE";"COLON";"75"; ; ;"P";"PENSI?N";"P";"PENSI?N";"9";"16";"NCD";"NO PERTENECE A NINGUNA CADENA";"31/03/1961";"18/01/1999";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00185CS";"B";"BAJA";"0";"PENSI?N";"COLON";"12";"CASTELL?";"104";"SEGORBE";"EL ALTO PALANCIA";"12400";"CALLE COLON, 2";"C";"CALLE";"COLON";"2"; ; ;"P";"PENSI?N";"P";"PENSI?N";"2";"4";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/03/1964";"13/07/1995";"SIEMPRE ABIERTO";"De Lunes a Domingo"
